Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"9531","TOKYO GAS LTD","Utilities","Equity","91’425’396.00","0.07","91’425’396.00","14’018.00","6’522.00","Japan","Tokyo Stock Exchange","JPY"
"5020","ENEOS HOLDINGS INC","Energy","Equity","90’600’900.00","0.07","90’600’900.00","69’693.00","1’300.00","Japan","Tokyo Stock Exchange","JPY"
"1332","NISSUI CORP","Consumer Staples","Equity","88’678’460.50","0.07","88’678’460.50","68’293.00","1’298.50","Japan","Tokyo Stock Exchange","JPY"
"6471","NSK LTD","Industrials","Equity","86’934’663.00","0.07","86’934’663.00","72’993.00","1’191.00","Japan","Tokyo Stock Exchange","JPY"
"4042","TOSOH CORP","Materials","Equity","86’732’946.00","0.07","86’732’946.00","33’346.00","2’601.00","Japan","Tokyo Stock Exchange","JPY"
"8604","NOMURA HOLDINGS INC","Financials","Equity","86’477’391.00","0.07","86’477’391.00","67’193.00","1’287.00","Japan","Tokyo Stock Exchange","JPY"
"3289","TOKYU FUDOSAN HOLDINGS CORP","Real Estate","Equity","85’918’000.00","0.07","85’918’000.00","68’000.00","1’263.50","Japan","Tokyo Stock Exchange","JPY"
"9532","OSAKA GAS LTD","Utilities","Equity","78’636’700.00","0.06","78’636’700.00","13’918.00","5’650.00","Japan","Tokyo Stock Exchange","JPY"
"4751","CYBER AGENT INC","Communication","Equity","77’857’000.00","0.06","77’857’000.00","56’500.00","1’378.00","Japan","Tokyo Stock Exchange","JPY"
"8309","SUMITOMO MITSUI TRUST GROUP INC","Financials","Equity","74’767’252.00","0.06","74’767’252.00","13’318.00","5’614.00","Japan","Tokyo Stock Exchange","JPY"
"3402","TORAY INDUSTRIES INC","Materials","Equity","74’023’501.50","0.06","74’023’501.50","68’193.00","1’085.50","Japan","Tokyo Stock Exchange","JPY"
"3086","J.FRONT RETAILING LTD","Consumer Discretionary","Equity","73’021’550.00","0.06","73’021’550.00","32’900.00","2’219.50","Japan","Tokyo Stock Exchange","JPY"
"6302","SUMITOMO HEAVY INDUSTRIES LTD","Industrials","Equity","71’853’600.00","0.06","71’853’600.00","13’818.00","5’200.00","Japan","Tokyo Stock Exchange","JPY"
"7202","ISUZU MOTORS LTD","Consumer Discretionary","Equity","71’040’000.00","0.05","71’040’000.00","32’000.00","2’220.00","Japan","Tokyo Stock Exchange","JPY"
"MSIFT","CASH COLLATERAL JPY MSIFT","Cash and/or Derivatives","Cash Collateral and Margins","68’627’000.00","0.05","68’627’000.00","68’627’000.00","100.00","Japan","-","JPY"
"9020","EAST JAPAN RAILWAY","Industrials","Equity","65’005’362.00","0.05","65’005’362.00","18’027.00","3’606.00","Japan","Tokyo Stock Exchange","JPY"
"4043","TOKUYAMA CORP","Materials","Equity","63’842’504.00","0.05","63’842’504.00","14’366.00","4’444.00","Japan","Tokyo Stock Exchange","JPY"
"2432","DENA LTD","Communication","Equity","60’389’250.00","0.05","60’389’250.00","21’900.00","2’757.50","Japan","Tokyo Stock Exchange","JPY"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Consumer Discretionary","Equity","59’729’410.00","0.05","59’729’410.00","68’900.00","866.90","Japan","Tokyo Stock Exchange","JPY"
"8795","T&D HOLDINGS INC","Financials","Equity","58’549’724.00","0.05","58’549’724.00","14’218.00","4’118.00","Japan","Tokyo Stock Exchange","JPY"
"4061","DENKA CO LTD","Materials","Equity","55’768’824.00","0.04","55’768’824.00","14’418.00","3’868.00","Japan","Tokyo Stock Exchange","JPY"
"4755","RAKUTEN GROUP INC","Consumer Discretionary","Equity","55’173’900.00","0.04","55’173’900.00","70’600.00","781.50","Japan","Tokyo Stock Exchange","JPY"
"9007","ODAKYU ELECTRIC RAILWAY LTD","Industrials","Equity","54’374’733.00","0.04","54’374’733.00","32’746.00","1’660.50","Japan","Tokyo Stock Exchange","JPY"
"8411","MIZUHO FINANCIAL GROUP INC","Financials","Equity","52’780’646.00","0.04","52’780’646.00","7’078.00","7’457.00","Japan","Tokyo Stock Exchange","JPY"
"4183","MITSUI CHEMICALS INC","Materials","Equity","52’758’800.00","0.04","52’758’800.00","25’736.00","2’050.00","Japan","Tokyo Stock Exchange","JPY"
"9005","TOKYU CORP","Industrials","Equity","52’351’381.00","0.04","52’351’381.00","32’246.00","1’623.50","Japan","Tokyo Stock Exchange","JPY"
"3861","OJI HOLDINGS CORP","Materials","Equity","52’137’970.30","0.04","52’137’970.30","67’093.00","777.10","Japan","Tokyo Stock Exchange","JPY"
"9008","KEIO CORP","Industrials","Equity","50’691’739.00","0.04","50’691’739.00","67’490.00","751.10","Japan","Tokyo Stock Exchange","JPY"
"8750","DAIICHI LIFE GROUP INC","Financials","Equity","48’854’800.00","0.04","48’854’800.00","29’600.00","1’650.50","Japan","Tokyo Stock Exchange","JPY"
"3697","SHIFT INC","Information Technology","Equity","46’217’600.00","0.04","46’217’600.00","70’400.00","656.50","Japan","Tokyo Stock Exchange","JPY"
"6753","SHARP CORP","Consumer Discretionary","Equity","45’531’150.00","0.04","45’531’150.00","72’100.00","631.50","Japan","Tokyo Stock Exchange","JPY"
"9602","TOHO (TOKYO) LTD","Communication","Equity","41’911’290.00","0.03","41’911’290.00","33’745.00","1’242.00","Japan","Tokyo Stock Exchange","JPY"
"4005","SUMITOMO CHEMICAL LTD","Materials","Equity","41’763’439.40","0.03","41’763’439.40","71’293.00","585.80","Japan","Tokyo Stock Exchange","JPY"
"9001","TOBU RAILWAY LTD","Industrials","Equity","41’041’143.00","0.03","41’041’143.00","14’718.00","2’788.50","Japan","Tokyo Stock Exchange","JPY"
"2768","SOJITZ CORP","Industrials","Equity","40’076’550.00","0.03","40’076’550.00","7’221.00","5’550.00","Japan","Tokyo Stock Exchange","JPY"
"1808","HASEKO CORP","Consumer Discretionary","Equity","39’347’000.00","0.03","39’347’000.00","14’600.00","2’695.00","Japan","Tokyo Stock Exchange","JPY"
"4902","KONICA MINOLTA INC","Information Technology","Equity","39’215’858.50","0.03","39’215’858.50","67’093.00","584.50","Japan","Tokyo Stock Exchange","JPY"
"9021","WEST JAPAN RAILWAY","Industrials","Equity","38’827’674.00","0.03","38’827’674.00","14’418.00","2’693.00","Japan","Tokyo Stock Exchange","JPY"
"5711","MITSUBISHI MATERIALS CORP","Materials","Equity","37’830’342.00","0.03","37’830’342.00","7’509.00","5’038.00","Japan","Tokyo Stock Exchange","JPY"
"4188","MITSUBISHI CHEMICAL GROUP CORP","Materials","Equity","33’751’320.00","0.03","33’751’320.00","32’848.00","1’027.50","Japan","Tokyo Stock Exchange","JPY"
"5233","TAIHEIYO CEMENT CORP","Materials","Equity","29’823’633.00","0.02","29’823’633.00","7’209.00","4’137.00","Japan","Tokyo Stock Exchange","JPY"
"6472","NTN CORP","Industrials","Equity","29’686’923.90","0.02","29’686’923.90","73’793.00","402.30","Japan","Tokyo Stock Exchange","JPY"
"543A","ARCHION CORP","Industrials","Equity","28’904’920.00","0.02","28’904’920.00","65’693.00","440.00","Japan","Tokyo Stock Exchange","JPY"
"3436","SUMCO CORP","Information Technology","Equity","24’173’793.00","0.02","24’173’793.00","7’609.00","3’177.00","Japan","Tokyo Stock Exchange","JPY"
"7201","NISSAN MOTOR LTD","Consumer Discretionary","Equity","24’097’063.20","0.02","24’097’063.20","66’493.00","362.40","Japan","Tokyo Stock Exchange","JPY"
"3401","TEIJIN LTD","Materials","Equity","22’357’805.00","0.02","22’357’805.00","14’218.00","1’572.50","Japan","Tokyo Stock Exchange","JPY"
"5401","NIPPON STEEL CORP","Materials","Equity","20’756’250.00","0.02","20’756’250.00","37’500.00","553.50","Japan","Tokyo Stock Exchange","JPY"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","20’717’654.83","0.02","20’717’654.83","96’926.00","21’367.52","United Kingdom","-","GBP"
"8304","AOZORA BANK LTD","Financials","Equity","20’697’041.50","0.02","20’697’041.50","7’409.00","2’793.50","Japan","Tokyo Stock Exchange","JPY"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","20’677’457.50","0.02","20’677’457.50","7’609.00","2’717.50","Japan","Tokyo Stock Exchange","JPY"
"4208","UBE CORP","Materials","Equity","20’671’728.00","0.02","20’671’728.00","6’909.00","2’992.00","Japan","Tokyo Stock Exchange","JPY"
"9202","ANA HOLDINGS INC","Industrials","Equity","20’626’656.00","0.02","20’626’656.00","7’409.00","2’784.00","Japan","Tokyo Stock Exchange","JPY"
"7004","KANADEVIA CORP","Industrials","Equity","20’422’556.00","0.02","20’422’556.00","15’218.00","1’342.00","Japan","Tokyo Stock Exchange","JPY"
"9503","KANSAI ELECTRIC POWER INC","Utilities","Equity","17’158’295.00","0.01","17’158’295.00","7’609.00","2’255.00","Japan","Tokyo Stock Exchange","JPY"
"8308","RESONA HOLDINGS INC","Financials","Equity","16’279’455.50","0.01","16’279’455.50","7’609.00","2’139.50","Japan","Tokyo Stock Exchange","JPY"
"7261","MAZDA MOTOR CORP","Consumer Discretionary","Equity","15’350’400.00","0.01","15’350’400.00","14’400.00","1’066.00","Japan","Tokyo Stock Exchange","JPY"
"5406","KOBE STEEL LTD","Materials","Equity","14’810’918.50","0.01","14’810’918.50","7’609.00","1’946.50","Japan","Tokyo Stock Exchange","JPY"
"5411","JFE HOLDINGS INC","Materials","Equity","12’113’715.00","0.01","12’113’715.00","7’409.00","1’635.00","Japan","Tokyo Stock Exchange","JPY"
"4689","LY CORP","Communication","Equity","10’352’760.00","0.01","10’352’760.00","25’300.00","409.20","Japan","Tokyo Stock Exchange","JPY"
"9501","TOKYO ELECTRIC POWER HOLDINGS INC","Utilities","Equity","4’177’341.00","0.00","4’177’341.00","7’609.00","549.00","Japan","Tokyo Stock Exchange","JPY"
"7211","MITSUBISHI MOTORS CORP","Consumer Discretionary","Equity","3’061’880.00","0.00","3’061’880.00","8’200.00","373.40","Japan","Tokyo Stock Exchange","JPY"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","1’797’512.47","0.00","1’797’512.47","9’740.00","18’450.18","European Union","-","EUR"
"NIM6","NIKKEI 225 (SGX) JUN 26","Cash and/or Derivatives","Futures","0.00","0.00","917’197’500.00","29.00","63’255.00","Japan","Singapore Exchange Derivatives Clearing Limited","JPY"
 
